31384,nfT1yN0oDleBlDsP-c1MRw,43.650276,-79.3716277,Yes To Fresh,M5E 1C4,17,4.0,ON
31390,W8Rv62fsDCbDp0L-Vl1NFg,43.6768656,-79.4492976,Frank's Pizza House Restaurant,M6E 1C4,75,3.5,ON
31428,KBQcNy9k9G8_a5WtrVGH8w,43.6462375,-79.4101836,One Of A Kind,M6J 1E9,35,3.0,ON
31446,4eqq8XF5H8E9-Q2X2KVbbw,43.679029,-79.3443666,Marshmallow Factory,M4K 1R2,3,2.0,ON
31448,3-A-wVAkoyz39nSHaExpLw,43.6494561,-79.4310821,The Lockhart,M6J 1Y8,111,4.0,ON
31481,X5_S7gY8LZdebxMzAGd9Kw,43.7368037,-79.4384246,The Cake Boutique,M3H 1T4,3,1.5,ON
31484,gT-LT06uNhzO-5pP_kpqIg,43.6700664,-79.3933472,Caplansky's Delicatessen,M5R 1A8,39,3.5,ON
31487,kownTVHHvOKawjjmO_WkJw,43.6658467336,-79.3189400297,Ashdale Brunch and Espresso,M4L 1E9,29,4.0,ON
31521,5D42Nmr2ikqFuj3O-lKRYg,43.6457951545,-79.3989829812,Public Park Coffee,M5V 1T1,3,4.5,ON
31522,Fx5haZv9PP3E7Ljp-h7B1Q,43.6532721,-79.3812455,Eggspectation,M5H 2C9,464,4.0,ON
31537,2kEvCXUtIP-jFnNps6P-qA,43.6473609,-79.3811225,Michel's Baguette,M4W 1A7,6,3.0,ON
31548,jwKMRiXLqsMH0swc0boeNA,43.7446232281,-79.4064658578,Starbucks,M2P 2G2,3,3.5,ON
31549,goI2fAh1s3byFt7epsa9BQ,43.6388875,-79.428144,Kotta,M6K 1G2,29,4.0,ON
31567,O-uIEuv7JLUHajkemx_sVw,43.649817,-79.377147,Beerbistro,M5C 1C4,577,4.0,ON
31583,KMHh4Ekor5ij1HdCjkPJLA,43.6570194014,-79.4053025544,Hogtown Vegan,M5T 1S7,22,4.0,ON
31625,r-uKGbHOb3Qdz_s2U-PuFQ,43.653235,-79.3702878,Café 260,M5A 1P4,35,4.0,ON
31653,7_AjzHBw5CMSCwfaKckd7A,43.653226,-79.3831843,Choco Churros,,5,3.5,ON
31677,7Cm5SCTu7LePBCXTUaEiwQ,43.6567455,-79.380484,Shark Club Sports Bar & Grill,M5B,135,2.5,ON
31690,FaC1Fs80KlMlUFFWixJ0xQ,43.67046219,-79.298129864,Beach Foodland,M4L 1J1,7,3.5,ON
31748,nHFJtud7jWZhM9dHQ1eIRA,43.663589,-79.4169576,Buk Chang Dong Soon Tofu,M6G 1L3,395,4.0,ON
31771,C9YQJ2eOkNjIRuZmthvyMw,43.6398232,-79.4211425,Chuck and Co,M6K 1X9,12,3.0,ON
31772,WYG7xp_UO12qf5_qRLBQHw,43.6602465,-79.4173586,Linuxcaffe,M6G 1H1,25,3.0,ON
31773,CNLiKD4dXz3AZk3KKQ65Ng,43.6522301,-79.4480208,Belljar Cafe,M6R 1W9,36,3.5,ON
31778,6vmIqFhuxcY63luwjn72OA,43.6516443,-79.4377423,The Mexi-Can Taqueria,M6H 1C3,9,4.5,ON
31794,Aj3WZ2Ueyqzq1dIKLxNMMQ,43.6552395,-79.3879075,Tim Hortons,M5G 2E9,11,3.5,ON
31797,fYxwv_y5tJG5Y5dHlgjH7w,43.7080941,-79.2504752,The Victorian Monkey,M1N 1V2,12,4.0,ON
31818,ixfpsy7M6vLAe0Xf-EWH4g,43.6624238862,-79.4442284724,Wallace Espresso,M6H 1V6,32,5.0,ON
31823,iJziJyLGEbcgTw79t5a-hw,43.7784352,-79.4149025,Hot Star Large Fried Chicken,M2N 7L3,43,3.5,ON
31889,tisVBZM6OFh1ih4x6rGtDw,43.6724986,-79.2873733,Garden Gate Restaurant,M4E 1H5,44,3.5,ON
31910,vmLlWppJJ1isNOtNcxAqjA,43.6515708,-79.3673337,Zoulpy's Deli Restaurant,M5A 1K1,4,4.0,ON
31915,6xowh_GdOsRrz9QWN6nMxA,43.6549231,-79.3867949,Uncle Tetsu's Angel Cafe,M5G 1C7,158,3.5,ON
31918,CIFjkjllhTPGyx9eWBwJGQ,43.7749923,-79.4134696,Sprout Hainan Noodle,M2N 7A1,24,3.5,ON
31932,VHWHP4WomCyJKD7d1-j1EQ,43.659042,-79.3496875,Pita Mio,M4M 2H5,4,2.0,ON
31949,_crbEZ55ve6OFkoWa09R9A,43.6659578,-79.3854723,The Wickson Social,M4Y 1Z3,87,4.0,ON
31971,O4cBsvHWDx5trUYAa890-Q,43.6642171695,-79.4156209719,Pho Rex,M6G 1K9,51,3.0,ON
31982,oc8204pyvf9ixdA4JzzaLA,43.6434472,-79.4226647,The Good Son,M6J 1H9,138,4.0,ON
31991,ajHLLUe-A9dTd7WyU12XZQ,43.6631596,-79.4219229,Madras Masala,M6G 1L7,140,4.0,ON
31995,rqpwmVVNfeK6nR9ufhuolQ,43.7451088,-79.2960119,Yummi's Burger & Shawarma,M1R 2Z1,13,4.0,ON
32016,ykWgO5-yOUMYRkx0NlU18A,43.640458,-79.4359905,The Hot 'n Dog,M6K,5,3.0,ON
32055,zu8Wj0gkbdnia7Dt4grMkQ,43.773426,-79.27319,Energy Shack Juice Bar,M1P 3E7,19,4.0,ON
32077,3XVAfJQdX327pqNZg5KV5g,43.6484972,-79.4205958,Bazara Asian Cuisine,M6J 2Z7,108,4.0,ON
32084,Vf_RHj0f1VViEF6OYnEfUA,43.6510886,-79.3829192,Quinn's Steakhouse & Irish Bar,M5H 2A3,90,3.5,ON
32181,KBVmXohpQ5E4g_VcYOeMHA,43.6654493,-79.4957853,Loblaws,M6S 2T3,13,3.5,ON
32199,P53-vcUZne1L1CNElu9m-g,43.7117134,-79.3991269,La Boheme,M4P 2H6,71,3.0,ON
32212,MhiBpIBNTCAm1Xd3WzRzjQ,43.6776906,-79.3505356,Messini Authentic Gyros,M4K 1P2,421,3.5,ON
32240,mTD9IKo7loPg6QTLDcL6YQ,43.6570378,-79.3842312,Eggsmart,M5G 1M7,60,3.0,ON
32271,u0YqV9eoMDVdYxMegrSxqw,43.7450057,-79.2984151,Pili Pili,M1R 2Z1,36,4.5,ON
32300,Y1jrsVAWK1bFC_s1CJmICw,43.7748838435,-79.4140006774,Go Topoki,M2N 7A1,77,4.0,ON
32316,WTyohERz470hlBtcQ6HtiA,43.6567455,-79.380484,Woo Buffet & Restaurant Lounge,M5B 2G9,42,2.0,ON
32328,i45pTXGFF9Kqz2JqKttt5w,43.6536106,-79.3800603,City Kitchen,M5B 2H1,23,3.5,ON
32336,Y7Mt00v9wDhyz7k3AlXKzA,43.6547659,-79.4213507,Pizzaville,M6G 1C6,8,3.5,ON
32345,CtE5hqCQ-HKHwxAKxKH0gg,43.7603425738,-79.4119870991,Indian Crown,M2N 5M6,17,3.5,ON
32364,7HrCELR6uv2HkgL7aT_hcQ,43.6541868418,-79.4242468866,Chiado,M6H 1A3,92,4.0,ON
32398,a1anU36vAuQdC8IIiOSBRg,43.651017181,-79.3653178194,Luciano's No Frills,M5A 1E7,41,3.5,ON
32401,wfodQFCUYXaeVRG34Gy6TQ,43.6582405,-79.3726465,George's Deli & BBQ,M5A 1Z6,23,3.5,ON
32408,ShPDBEGOPMTP3LyVT5nMqw,43.6503777,-79.3717001,Second Cup,M5A 1J4,15,3.0,ON
32432,3rb4-io5i9d8jyfkJ5EJ5Q,43.6502911,-79.3839517,Nutbar,M5H 3K6,4,5.0,ON
32453,2nqMgNGA0ejmpYFuH77xAA,43.6550505,-79.3890188,Avenue Café + Bistro,M5G 1V2,28,4.0,ON
32510,LWGPEGEa3Oj8avn4nkyXbg,43.7453383627,-79.2946470156,Sequoia Cafe & Bar,M1R 2Z3,3,3.5,ON
32519,7QlInB8xw9rLL85yFRq9gg,43.8057961,-79.3845774,Kenkou Sushi Bar,M2M 3Y7,53,3.5,ON
32528,1Z9rGyR3Ld2mtnOTE4pNcg,43.6782843,-79.4424619,Big Slice Restaurant,M6E 1B3,51,3.0,ON
32534,v9jNkOIBfP4aW2ru50Rn-A,43.6447469229,-79.3846135184,East Side Mario's,M5J 2N1,24,2.5,ON
32539,x7lk5rE5u2KMV9pUm04gSA,43.6695943,-79.3014347,Brick Street Bread,M4L,11,3.5,ON
32568,N7XXcXJgHT5JEbTHCst8Zw,43.6617921,-79.3844365,Hana Sushi & Cafe,M4Y 1A1,35,2.0,ON
32579,NoT7u2QNEvsVbH9MIzAzlw,43.6650073,-79.3808111,Si Lom Thai Bistro,M4Y,85,4.0,ON
32582,Hn-bPW6z63BjA4XBAFsVgw,43.7168046,-79.4006959,Sugar Miracles,M4N 2H7,4,5.0,ON
32631,VqReGefofdaspLlQVph2LA,43.6466172,-79.3812388,Umi Sushi Express,M5J 2Z9,13,3.0,ON
32700,m3v4844_YmhT6dDcbxAWoA,43.6542039,-79.4244001,La Fromagerie,M6H 1A3,7,4.5,ON
32702,6ZPS9S5hWW7-CSIbLA7vxg,43.6422717,-79.3833289,Pita & Grill,M5J 3A7,22,1.5,ON
32705,fV4d6xUoj8L_us4dI5x1aA,43.723198,-79.415767,Greenhouse Juice,M5M 3X4,3,2.5,ON
32730,O1TvPrgkK2bUo5O5aSZ7lw,43.6543527997,-79.3983133882,Rol San,M5T 2E9,577,3.5,ON
32734,tAKeTTlnuo4boI1f1oulAQ,43.6646956,-79.3804928,Village Rainbow,M4Y 2C6,11,3.0,ON
32792,D4mjIxNRmC7ZTlLFVxSyuQ,43.6670659,-79.3452638,Saturday Dinette,M4M 1Y6,78,4.0,ON
32802,NtII1vBcP1CiAs54kY1JQw,43.6803153,-79.3388607,Danforth Pizza House,M4J 1L9,109,4.0,ON
32803,HUYEadSbGSQNHXFmT2Ujjw,43.6536651,-79.3908802,Manpuku Japanese Eatery,M5T 2X4,381,4.0,ON
32805,dJBUz34x6FixXgq7S4fFLw,43.8062248,-79.2892866,Wai Yu Lau Restaurant,M1V 3Z9,4,1.5,ON
32832,v2Xm4aDkVO40Pd3nNkrNQg,43.7123148,-79.5648341,The Solarium Cafe Bar & Grill,M9W,3,3.0,ON
32835,Cew9RRnuldbqaL3MW6p1wg,43.6789975,-79.3442872,Greenwood Smokehouse BBQ,M4J 1L2,132,3.5,ON
32838,JAtkdUt_gV1iXjwj9vs_Og,43.647733,-79.4009999,The Bohemian Gastropub,M5V 2B6,8,2.5,ON
32850,oQylTvXwGIkKFdCjmafKVg,43.6667655,-79.3848359,Fire on the East Side,M4Y 1L5,120,3.5,ON
32858,c-N5b3LFflVwPwqwijVwSw,43.6715255,-79.3945958,Palm Lane,M5R 3L2,5,4.0,ON
32894,b78OMuOntgDZBYYuxSVhzg,43.6512257,-79.3679835,Starbucks,M5A 1K2,4,3.0,ON
32897,gJGu5fH5hMijxYa83EoLDQ,43.6642669,-79.4157597,Real Fruit Bubble Tea,M6G 1K9,41,4.0,ON
32901,lOgybcjtSymXvJWvSZk1vw,43.7345959,-79.3438572,Jack Astor's Bar & Grill,M3C 0H8,87,3.5,ON
32914,TjgUGNiv7pHEYg1MInd9VQ,43.6482406,-79.3987306,White Squirrel Snack Shop,M5V 2B4,4,3.5,ON
32951,d_QHsjv4aPh2BKiHgk_Dcg,43.670671,-79.2961793,Japango Sushi & Noodle Restaurant,M4E 1E8,18,4.0,ON
32959,DuZ5aPOFCiS8vRbjSOB98Q,43.7638501,-79.4113556,Smokey Joe's Cafe,M2N 5N4,16,3.0,ON
32971,o3h6ownPor82HkNo9z67Mw,43.7744293213,-79.5014724731,Falafel Hut Village,M3J 1P3,19,2.5,ON
33025,Yk-M1qkLN_QNHUhxBtO4bw,43.7751786,-79.4140328,Roll,M2N 7A1,28,4.0,ON
33048,DhEqACGmvjvwCMc0XMG0DA,43.673869886,-79.4690703973,Menchie's Frozen Yogurt,M6N 5H4,3,2.0,ON
33073,tNBLvQgokngnh9km2iARmw,43.638832,-79.4003064,Taste of Toronto,M5V,20,3.5,ON
33107,-Q5b2LGivWP_ZBwSovGCRQ,43.6489494,-79.391628,Thoroughbred Food & Drink,M5V 3M6,107,4.0,ON
33108,z9SkYzD6RkmsdDw1qq3uXA,43.6633496,-79.4185625,Pizza Park,M6G,20,3.0,ON
33115,RvYjKtzdIPA2VBUpJJbzCw,43.6692531,-79.3853592,Tokyo Kitchen,M4Y 1T1,100,4.0,ON
33128,RXESkOgqAYGoujYTqy2KNg,43.6804685,-79.337862,The Only Cafe,M4J 1L9,97,4.0,ON
33159,vHHHbPjhXtLApOmBoGWLww,43.6787087,-79.2982057,Seaspray Restaurant,M4E 1R3,8,2.5,ON
33178,n-zs5Cxn8MeSVPtodzvqIg,43.6544414,-79.3908854,Salmon Lovers,M5T 1G2,32,4.0,ON
33186,07cBL4Jle5C2Nwj4hZr0Iw,43.6130779,-79.5154346,Black Oak Brewery,M8Z 4X3,6,4.5,ON
33219,w2D1maE1-0rNhS3r0K0RxA,43.6573795,-79.4877128,Sakura Sushi,M4W 1A7,3,3.0,ON
33228,CeSq-OAzjQc2Ar7x5OIN_A,43.8050564856,-79.2901647091,Kung Fu Duck,M1S 3T1,8,3.0,ON
33265,w8WP_CwHfZCX3nZ6337PJg,43.6412606,-79.4345471,Good Life House Restaurant,M6K 1L9,3,3.0,ON
33290,v_UM-AW9YYTCbWUNa-w1Gg,43.6585131,-79.385191,Epicure City BOM,M5G 1J5,124,4.0,ON
33309,kAA0AFEOLaeU_rwMHhBuEQ,43.7359639,-79.3079876,Tagpuan,M1R 1R4,14,3.0,ON
33342,DjlOWc6p2jkit9zMSFa_ew,43.678763000000004,-79.3465684,Aravind,M4K 1P7,11,4.0,ON
33343,VEfzBuWTF8wa6jQub5ArMw,43.7223687,-79.235339,Vindaloo Indian Cuisine,M1M 1N3,36,4.5,ON
33348,wLEhyVBSPMNhYtMRIaulpQ,43.6554483,-79.4141735,Backwood Smokehouse,M6G 2Y3,18,3.5,ON
33354,p1ohbPwI1QfjHQ2zRup5OA,43.6726242,-79.3885437,Caffe Di Portici,M5R 1E9,72,4.0,ON
33359,41bFOgvQ1ca7YTaI7OtnCA,43.785872,-79.351113,York Yaki Japanese Restaurant,M2J 2T9,3,3.0,ON
33387,XsccJX5UnUIhgV1t3nUt-w,43.7573902265,-79.5203181614,Yorkgate Mall,M3N 3A1,3,2.5,ON
33443,U0S6YqfxHWWJBWPwjUXcLQ,43.7261916,-79.291823,Wendy's,M1L 4V9,4,3.0,ON
33517,pvQgNYdh37cIiyqt7d08Lg,43.666679,-79.386262,Diner's Corner,M4Y 1W6,19,3.5,ON
33522,sc-FCrRK6iM28N_N5AKuPw,43.6545202,-79.369416,Popeye's,M5A,3,3.5,ON
33535,2TPyzxqlhIRYqd6zi317Lw,43.7248619,-79.5508426,Umami Hakka,M9W 2P1,7,4.5,ON
33550,NomhqkaMIm2o8XvGGiP-8w,43.6505379,-79.4506816,Roncy's Bean,M6R 2N1,17,3.0,ON
33566,kOH7_hNinrKx0v5Qc6Fp4A,43.6657864,-79.3683559,Tim Hortons,M4X 1P3,8,3.0,ON
33583,CRJGkRhL8maqh9C6_xr2UA,43.6480684,-79.3956287,Etcetera Resto Cafe and Bar,M5V 2L6,6,4.0,ON
33587,NmX56-YUbVvmNW0LPCYaYQ,43.722994,-79.4980982,Aquarela Restaurant,M3M 1H5,8,3.5,ON
33602,hqpPDu238T1tpBa64Q0TSw,43.6537184,-79.3909035,Tasty Chinese Food,M5T 3K5,11,3.0,ON
33649,3xO9ktZQVOkK6u6i2IVNCw,43.6508613,-79.3757027,Courthouse,M5C 1K6,4,4.0,ON
33652,zo_z6lMRcwHqQF_Z1VZLpg,43.6788900613,-79.4395868425,Starving Artist,M6E 1A5,155,3.0,ON
33656,o954oK-S2OxH-OaBc7f0UQ,43.6436416,-79.4046936,Rosina,M5V 1N3,3,4.5,ON
33667,deXHtVOMmihQ3lD5OV1fKA,43.6590187,-79.4395818,Duffy's Diner,M6H 1N3,10,3.0,ON
33699,qDWMxGmvqYknTk8GOY631A,43.6896703,-79.2959784,Zeller's Family Diner,M4C 1M7,3,4.5,ON
33703,XUB8hp83Wv6AXou544uIlQ,43.6487989,-79.377744,Caffe Artigiano,M5E 1J8,19,4.5,ON
33704,jWfmC3iXaPLBmrAFfK2QeA,43.7742392,-79.5014316,Sakura Japanese Restaurant,M3J 2S5,16,2.0,ON
33712,D-8yidw7FLKKQpciKJSd2g,43.6556342,-79.4024449,The Burgernator,M5T 1M5,295,4.0,ON
33747,YLeAUkFFJri_21uTkyrVFg,43.8089509523,-79.2636310418,Malaysian Garam Masala,M1S 4K4,8,4.0,ON
33759,n5KZLOtiJfExtjQOiOmKjQ,43.6549482,-79.3995671,Liu Liu Hot Pot,M5T 1L9,10,3.0,ON
33769,1nhf9BPXOBFBkbRkpsFaxA,43.7074649,-79.3942852,Mirage Grill & Lounge,M4P 1H4,6,2.0,ON
33796,2jfkLlCWymebnlveEPLUbg,43.688528346300004,-79.4125498689,Hero Certified Burgers - Spadina & Lonsdale,M5P 2W1,5,3.5,ON
33797,AyaSPYw6J-pu0wk-zBnZGQ,43.6426838,-79.4474207,The Meat Department,M6R 2K9,3,4.5,ON
33808,HUmMi38yNUdC9scTW4oJjQ,43.6482242111,-79.3834749869,Thai Island,M5S,5,3.0,ON
33835,2cYTy7YlmlS9uuuQI1Trzg,43.6662515314,-79.449776262,Piri-Piri,M6P 4H3,32,3.0,ON
33938,ohZEAOsjOYPINsqaqKnzfA,43.6982822,-79.3958142,Flaming Stove,M4S 1G3,30,4.5,ON
33940,ElcjcVC348qqJ1kTS9i7xw,43.6465869014,-79.4490116419,The Goods,M6R 2M3,31,4.5,ON
33946,-OBZ-M0ZecAo-_RdhZpBWw,43.7329669,-79.4192676,Caprae & Suidae,M5M 3Z9,3,5.0,ON
33960,9YXlC5iEl9RvgYxO4SDKhQ,43.6505027194,-79.4798408076,Archtop Cafe,M6S 1P2,10,4.0,ON
33988,G3rk0dDROzpDdTugsnSDTw,43.6617048,-79.3862897,Via Vai Pizzeria & Wine Bar,M5S 1Z6,54,3.0,ON
33989,B1D4X72Hgw4DxqTEQWp31Q,43.7707977214,-79.4130886719,Wako Sushi + Sake Bar,M2N 5P7,53,3.5,ON
34056,A4aqz0pfgMX-votNbSZQDA,43.6474686,-79.3841931,Modus Ristorante,M5H 4G2,20,3.5,ON
34061,kKNauD7d3HOvumRV7JIAfg,43.6962242,-79.3288728,Knuckle Sandwich,M4C 3G4,81,4.0,ON
34066,-Tns0_AGEfXrf37ktfxPvg,43.7010136,-79.3971304,Rachel's Coffee House,M4S 1Z8,71,4.0,ON
34067,zdCpVNQ9fN8xSCMbemWEpQ,43.6499721,-79.3832232,OJ'S - Organic Juices & Smoothies,M5H 1T1,18,4.0,ON
34090,LUYnsuCLOSk39P2yfaTJIA,43.6270458896,-79.4781465354,Just Sushi,M8V 0A5,6,3.5,ON
34099,jw16yMOp1f3rryUMeQL48Q,43.7238092,-79.4162808,Da Venezia Gourmet Pizza,M5M 3X6,13,4.0,ON
34101,PFltMxuCOombEvD86sVujQ,43.7812631,-79.4157471,Orange Caramel Tea Cafe,M2M 2E4,45,4.0,ON
34131,PwcZPVAxhnG-MPPpH3BsYQ,43.6570732513,-79.381775558,Phoenix Cafe,M5G 1C9,74,3.5,ON
34146,47AFsjZdcv1ntYujPwo6gA,43.7194176,-79.3010177,Sansimian,M4A 2L8,9,4.0,ON
34179,_GVMXh1dGBETWOaXm0CZwA,43.647559,-79.403039,Lit Espresso Bar,M5V 2B5,3,3.0,ON
34197,RMG_Sp9tVZ-j3WfQoxxbeg,43.6776502,-79.4456682,Sushi California,M6E,57,3.5,ON
34201,GU2zUNDbnn_u46Gz4-qi9A,43.8354445,-79.2538336,Mr Greek Express,M1V 5P7,14,2.5,ON
34220,RJMblVTTzmEefL8Cge_TrQ,43.658428,-79.3831689,T|Bar,M5G 1Z4,12,3.5,ON
34271,aSWwfZ38Vi-805mMEXH_lg,43.6737495,-79.4702779,Sunset Grill,M6N 0A7,22,3.5,ON
34288,SykyXR8BFiBRH9ON-Kj9kg,43.6499721,-79.3832232,Shanghai 360,M5H 1T1,5,4.5,ON
34299,9IupU26SZ9Ivzm90UgFYlw,43.679847,-79.341337,The Burrito House,M4J 1L6,39,3.5,ON
34302,XYyJ-hDPVrfJzLt4eeqO4Q,43.6693861,-79.3025366,Beaches Natural Foods,M4L 1H7,4,4.0,ON
34303,23Dg53bT4WIJDK26WPR7vQ,43.7748988251,-79.4141480213,Maru & Maru Sake Bar,M2N 7A1,18,3.5,ON
34310,UCKeRO02Er8AHLWQlQ3IuA,43.8101261,-79.2798044,Fahmee Bakery & Jamaican Foods,M1V 1H8,40,3.5,ON
34311,g0yeRwvJmdd-XrH9lye0ww,43.6554869,-79.376555,Cafe de Melbourne,M5B 1Y7,30,4.5,ON
34316,v4JcQnYG46oEj_xFyOW4mg,43.6784522,-79.3897427,Strange Love,M4W 2L2,4,3.5,ON
34326,dH5tXaMTuyWQ21z53OeqbA,43.649569,-79.3916493,Chipotle Mexican Grill,M5V 2E4,7,3.5,ON
34357,KkRmW-2ckg8-4BQEx_9lVA,43.7745489,-79.4144613,Marouf Tochal,M2N 2N1,3,3.5,ON
34365,DiGcxpWsHFjMyKirtyzhww,43.6888774,-79.412606,What A Bagel,M5P 2W3,18,2.5,ON
34405,klg03XVgsalS-nJPa3l8Ug,43.7993396,-79.3066474,Mainsha Restaurant,M1W 3G5,6,2.5,ON
34410,WUq7NNgCTaPphTYL6qyEBQ,43.7036091,-79.3879946,Mogette Bistro,M4S 2M5,21,4.0,ON
34416,ClWJgVFGN-tAH-M3z3ax9g,43.7272265,-79.2298702,Vi Pei Bistro,M1M,23,4.5,ON
34449,jMArT7rSpW3Be8CaI6wo-w,43.7899669,-79.196561,Osmow's,M1E 4P7,64,3.5,ON
34498,suGZiaTXXyCk93Krzho3tQ,43.6613514,-79.4297302,Michidean's,M6H,6,4.5,ON
34507,TQAG_NpHDGGWJHTEPNDXrw,43.6552348,-79.3986665,Mashion Bakery,M5T 2C2,101,4.0,ON
34516,zXO__HLv4CqHJ7LJNUOc2A,43.6800529,-79.3398363,Red Dice,M4J 1L7,3,2.5,ON
34519,cdGF32D1_kRnsMjLytguoA,43.7200413,-79.284063,Muckish Irish Pub,M1L 4B2,10,4.0,ON
34550,4Ob6Ar4SpUzcPjU9IFpC2Q,43.6474644,-79.4021342,Teavana,M5V 2B7,6,2.5,ON
34567,ugr3e-42ZVzaVnNWOH7JDg,43.7748342,-79.4133081,Haida Sandwich,M2N 7L4,36,3.5,ON
34580,I6cczJ6DrDbaTevJlf8hsw,43.6815782,-79.4279247,Kurtis Coffee,M6C 2X5,5,4.0,ON
34585,9ElaeRBZ9DEqR65QmOcepA,43.6536393,-79.3736048,Buppha Thai Restaurant,M5C 1S6,10,3.5,ON
34587,9vBaI30EG1Ey225TH4x5zw,43.6704003516,-79.4728781162,LCBO,M6N 1K5,5,4.0,ON
34620,TpwCjlKsdYjLsvlYhKGt4g,43.6629326,-79.4033968,Almond Butterfly Cafe & Bakeshop,M5S 1G6,125,4.5,ON
34623,Fav36DcwmN3M69XR5bOLVg,43.6668707,-79.431551,Hub Coffee,M6H 2X6,36,4.0,ON
34642,xugkZQhtyFfO7KYYAVCJSw,43.7983946,-79.3184533,Kin Kin Bakery & Bubble Tea,M1W 2S8,3,3.0,ON
34650,Gl6xFX8vM5dqknF9azPCMQ,43.6466444346,-79.374950318,The Keg Steakhouse + Bar - Esplanade,M5E 1A7,103,4.0,ON
34675,VEuPiCHoZgjoFYJPGAxoPQ,43.6572129455,-79.3844329439,Food Society,M5G 1M8,11,3.0,ON
34699,4ZNr_HOSCXMCzY4xN4WACA,43.6587449,-79.3507401,Toucan Tacos,M4M 1G6,14,2.5,ON
34704,3BJhHBe9xEKe8jaIDd8SWg,43.6539061,-79.4001153,Tibet Cafe,M5T 2J8,29,4.0,ON
34737,2rLj1eok5cXmHr5BrGqbDw,43.6651171,-79.4572705,Osler Fish Terminal,M6P 4A2,6,5.0,ON
34797,3LsMfYF4cllUZbxve3scIA,43.6739721,-79.3960984,Figures,M5R 2H7,60,3.5,ON
34818,XC23vvqHdCJqev-bmeh2HQ,43.6514248,-79.4041234,Petit Nuage,M5T 2W6,51,4.5,ON
34838,K6XIGkyk7-fuOQtA8i7p6A,43.6504424511,-79.3584427521,Mill Street Brew Pub,M5A 3C4,404,3.5,ON
34842,JG26f5Ppxvmz1EP6nh2WkQ,43.6499595,-79.4347325,Cafe Bar Pasta,M6K 1T8,24,4.0,ON
34847,XhI9jFlXmT33LQzOHkJrlw,43.6596184,-79.3969208,Ken Ho's Snack Service,M5S 2E4,7,3.0,ON
34860,SmC81VivEYb_ykiek_p1kA,43.7999668,-79.3179852,Burger Palace,M1W 2S8,4,3.0,ON
34870,xsFJZu4nME615byZVrpMGA,43.6697469,-79.3934129,Nespresso Boutique Bar,M5R 1A2,46,4.0,ON
34882,_2ql5K9XZDk0lYiEgdmlLg,43.7631541503,-79.4988469407,Masala Cafe,M3J,5,3.0,ON
34912,bwFxrxHrz9I36awGc-yjjw,43.7125483505,-79.3645555214,TAO Northern Chinese Cuisine,M4G 3X2,16,3.5,ON
34914,X-jY75pXPS-qFp8gRBPaqw,43.7277252,-79.2827479,Goody's Diner,M1L 4J2,26,4.0,ON
34946,I3g19_AfRy2pCfu8XZOh1w,43.6844069,-79.2974463,Mako Espresso Bar,M4E 2W2,3,3.0,ON
34956,zqjcp1VwY8WNtiwTvFL1Rw,43.6476825,-79.3830131,Aroma Espresso Bar,M5H,27,3.5,ON
34976,RQB8Jd3izqw1Mk1ypeO4nA,43.6548555,-79.3877554,Kung Fu Tea Shop,M5G 2E8,18,4.0,ON
34994,oFvJiMF6i8c9nKQD5g0Ghw,43.7687475,-79.4145175,Trio Restaurant,M2N,21,2.5,ON
35084,kaW97gZXyGMdkedZNdQuew,43.6624538,-79.4054763,Harbord House,M5S 1H2,101,3.5,ON
35101,cFzrkYqtFvae7vaZSYMdWg,43.6636282,-79.3838715,Kathmandu Restaurant,M4Y 1Y3,71,3.5,ON
35102,bncRNcQbyU4-LMwts5WlEw,43.660890651,-79.382689856,California Sandwiches,M5B 1T3,48,3.5,ON
35117,we2gims2_S_Sg5_JSBoHKg,43.7259282,-79.3330384,Diwan,M3C 1K1,41,4.0,ON
35139,wz5C4i-8G3YqyppO5McDwQ,43.7603728867,-79.4111152366,Call a Chicken,M2N 5M6,3,4.5,ON
35148,oei8S1ByjcxKvdQkSKL_cw,43.6720047,-79.4192239,Amore Fine Foods,M6G 2X4,18,5.0,ON
35163,tqumNKvNmeII_DRG6SdRuw,43.653043,-79.6005931,Best Bite Bar & Grill,M9C 5K5,4,5.0,ON
35173,JPOsmsL_MNPYQsJaz2wq3A,43.6509255,-79.3782553,McDonald's,M5C 1W4,22,3.0,ON
35214,ihKI3k-fnzKERzKq3KOsxA,43.655264,-79.4142419,Coco Lezzone Resto & Bar,M6G 1B4,23,3.0,ON
35221,xYeLEIWbG0IBnMGU2mWUBg,43.814281,-79.294839,Chako,M1V 5M2,206,3.5,ON
35228,X46mymnTc04uhlXPqmq7qw,43.8006515,-79.3005839,Dindigul Thalappakattu Biriyani,M1T 3T6,10,2.0,ON
35303,-J1MYRIDDiPpLlVbMKLEkw,43.6618117,-79.3402579,River Rock Cafe,M4M,5,4.0,ON
35355,wBNmAKFJy3UjvKwNIEbbGQ,43.6787476,-79.2974101,Dip'n Sip,M4E 1R6,3,3.5,ON
35365,OLiq1Ud76KyaBry257YX3w,43.6493599063,-79.376230079,Victoria's Restaurant,M5C 1E9,27,3.5,ON
35384,aO0qeGIOzEexYeCRr_O5sw,43.7955855,-79.265729,Bestco Food Mart,M1S 3R5,30,3.0,ON
