,business_id,date,review_id,stars,user_id
112055,JTcsBnLgSh5vNVLD734g4w,2017-02-21,GvSBTk_4n-IwUf_MeQuWtg,4,sB4C4cd8k1eNmOyW9FwbQg
112058,P1hYLhzT5rHDpzGkYUaarg,2017-09-09,yrL5hL7Jy09MGLjS5YEGZg,5,sB4C4cd8k1eNmOyW9FwbQg
112061,FBd6q_qzEFixvhV3KdzvJw,2017-02-03,2sJH5nRINeQosxt6D0EUxw,5,sB4C4cd8k1eNmOyW9FwbQg
112325,EbrZfcG29xyKIiZeocJ-Bg,2017-02-26,DzkwFoV0XLME6inPuqQgdA,4,i5jSTSpXJtvM-ExWRttglw
112373,pt8AjHbXuoXd1cjQO-gjPQ,2017-11-23,rTxeqhx1PzXtzyTCh5Md_w,1,kT6SnVar3T7b8BKuhHx0hQ
112486,prNo0ZAdpHKJaZCyvTBruQ,2017-03-02,Oftwdw9ip049sG32h3_H4Q,3,fP_BHT5kAytx1k0H2Erg2A
112524,5tQSJ2sed3Ln-1S1rbIFoQ,2017-01-18,7w_fdwoMf-M61Ikw7RIESg,5,1pFTNtr6HZO59wz95zKS3w
112536,c6f8wBjPLDzyubEBqgcMnw,2017-03-27,ptVGvWrDrthDife7xlSPUw,4,1pFTNtr6HZO59wz95zKS3w
112544,ky8BMyjQm83cqq9fx_Rn3w,2017-03-29,wmedSktgogHHTpppwAEzXw,2,1pFTNtr6HZO59wz95zKS3w
112547,SAINRBBSh5WzyfD_5-wRmw,2017-05-01,EANazGNsMktb58csvTPqpQ,3,1pFTNtr6HZO59wz95zKS3w
112551,4_EgrMY-EI-i-xyWixI2qg,2017-03-27,hPEW1OwEpIA8T97-UoD3SQ,5,1pFTNtr6HZO59wz95zKS3w
112571,4Dqv3RVR7faMYfeJCChdyA,2017-02-27,MOvB-PEhmC45Om6nq3PaYA,2,qpTd9Wuh1iu-8EEeb_MeJQ
112572,ixfpsy7M6vLAe0Xf-EWH4g,2017-02-27,7EOHGxgOe9Krhy97NExo6w,5,qpTd9Wuh1iu-8EEeb_MeJQ
112962,HkHTdTvzbn-bmeQv_-2u0Q,2017-07-11,PzRlKPZM6_2srH5ptNK2hA,5,6SESj8hq5wl1gLv-B67PrQ
113033,u6ylhDrUV1v6g5Aex8rebw,2017-01-20,xBnMN7XizThVBuzifDh9kw,3,JgD2Rk9K07MkZgG7Nb9YzA
113117,lyIHmlIK7PKwQeGyR8svJQ,2017-05-26,napIWdibRXSCcYTTGnlLlA,5,HmHcCwIY6xl0yo6m13-1sA
113187,U72MEhX0R4fq6qX7jbCOHg,2017-04-04,8mdRktpkDGXqkiagUpD_WA,3,xmk9fJvUqPK4MgwRp5nGnw
113223,5J3b7j3Fzo9ISjChmoUoUA,2017-09-27,xisNsYISLq9qc7rTrh30Ow,3,D4Kmr1x6myjxSYXo9Xcpmw
113246,B3p3SOzdRZ88yT96oJ72uA,2017-05-26,GiJLGXeLHTObRZZyFmTRbA,1,oqrUVs4daCH9UDW_xA5M5w
113483,l1SGwoX-qkd17XUNkrvskQ,2017-02-09,F3p5tIyzcJwe0ZEEvykXrQ,1,FkUxC-OGhU1XGr-egxlAtQ
113553,Ado3kudEn4uApQBWFCqWLA,2017-12-10,ODiSvAt-dekfKwBLDy0AgQ,4,GuHZY2v3UkBVT35kIQPsWw
113932,Ycp3Agr7dt71TZkeKV7jng,2017-04-12,iGlWkC0RKIY9VtkuyASEQw,3,wu-ijx0ZiBThoc9tRHf_Hw
113980,2i0dDzxLuQQAwzxDZVR-1g,2017-02-28,PYFaR-4dXj3Q_Hjdfid6aA,3,wu-ijx0ZiBThoc9tRHf_Hw
114310,6hnRhJv7O0RgvFT-BIo0KA,2017-07-18,pOGKMqgo8YpSPf7TEKYIGg,4,qr06IGEdVEIQmyv-NZe-og
114372,axMME38mU9sHuZL8EfZn8w,2017-11-19,8Qgnxt7u_pci8w8C8zk3OA,5,7X6OuqZG8M5LBoo27zh0Xw
114723,4Jscimulh38Rq2hOgjb2Hg,2017-06-25,S5vTqWS4k5QpDWHgKkmg0g,5,rBln29AwVQHHC4bAg0L6iQ
115283,A3YhRPb0DPQPJL22nlYSxw,2017-07-11,6ZyN8SAAyee0py9mUXk_9g,5,1ut_0p4N_9ItbuCTNrrHmQ
115328,pDKITbL0no7HPHFodv9jTQ,2017-08-06,s3TiL-Rdn1WIvblPN_-X2g,5,qAww7qLElXaZDmHSBz2FfA
115330,5Illcs9aBYZlaJp9BiGjng,2017-09-24,IIVQYrcLEx5TjMyqCr7SIg,5,qAww7qLElXaZDmHSBz2FfA
115615,ETQ6DUFHZXMwfv8EqEdImQ,2017-09-27,_Ppy-waIk4-keWtNU8XLAw,5,WSzfPNNpZj-QaiyAvSQkgA
115654,B3GIFj4AzX2JG0XtrtNjVg,2017-08-29,zVfGx3rIAaInAwBShF1MCA,2,uyEIiUd0qGkZySz4kbA0uQ
116012,VA95qAV2PRH9gtTi2Vfv4Q,2017-07-04,iukb0HWltRDZ1rQXya17Jg,5,EfMjxxxxLKP4HIwvnU7r-Q
116105,yG2PdMFn6y3QDw4Uq4b5lg,2017-08-05,lagqJpHQfWO-6fOtc-CdiQ,2,WsmFzPMDdcAZLI_LYoD_lg
116233,M5JxDE66OfalxhGHALJfpQ,2017-05-12,JyqojwwQs1RhnP0tD5fXug,2,tXhscxwFTd-ayLTdPx_2yA
116340,u5FaT53p0rqRr9CI8an5RA,2017-02-24,oHt83ruJ2_bzz2p_tXOABg,2,hUQymetZ0Xms6oSqZ1GkcA
116343,I20W-Ey9kbn1f61otZdYJg,2017-08-01,agsZxhVm78PqTuBqVtTAzA,1,hUQymetZ0Xms6oSqZ1GkcA
116345,tuUX96eC3SBnNKNO7l6rew,2017-06-28,hU2syWpzQkqddTuzwWqBDw,5,hUQymetZ0Xms6oSqZ1GkcA
116491,nv14hi82FfVR1a-LgMS_BQ,2017-11-25,z3646TsLfSGMC2TeBTWDdw,2,Oa3dZfQdeWEC2ZFlrN02qQ
116511,GhCbfTGJtB8Y1ZVjTzx53A,2017-02-12,0DaPdZTbNXTtc-koKvELYw,4,Oa3dZfQdeWEC2ZFlrN02qQ
116521,6hnRhJv7O0RgvFT-BIo0KA,2017-11-12,sP0thcngSPVHjSLuag9nHA,1,Oa3dZfQdeWEC2ZFlrN02qQ
116537,i0bD4WCmVHdK92L73CNbgQ,2017-12-28,9v1I55GEqvOWvwhhlOOMEA,4,Oa3dZfQdeWEC2ZFlrN02qQ
116538,4gCyDvrUAGGHgb55Zjsh3g,2017-11-12,eMBOMMcI3lEcIqSH4yXxDg,5,Oa3dZfQdeWEC2ZFlrN02qQ
116788,B3p3SOzdRZ88yT96oJ72uA,2017-03-26,QVkLMRaGWvL6njIH4Ei-1A,5,XNs2G2K0LFMmaP1ceUZQfA
116794,QJf992yAgUpNeFMuTTPQ1A,2017-01-22,uYT9bzcaXN3u6g_ClXVtWA,4,XNs2G2K0LFMmaP1ceUZQfA
116795,adcFpJXyvztFJbi1nvfS3A,2017-05-29,J7ceUipPAlzGXm-8lZSvqA,4,XNs2G2K0LFMmaP1ceUZQfA
116856,MdjIl105vqCYUGKFSUVytA,2017-10-15,jabWFiwdraafij0NI8Wieg,4,QTlLkiZRrQ5_BSspKHVkJA
117124,tpmxNp4q1HpjAJLUR5zhYQ,2017-02-06,CyIrnuQm_mlBOPhB_ct3ZA,2,ZsWBFFBlk9w15Sw-DDPOMQ
117327,2i0dDzxLuQQAwzxDZVR-1g,2017-11-05,IzyRIWSGuexe7h3ihrne_g,3,yFwxbrmBFcDo22VJGdumYw
117354,O2HzJXmHYeCLcOCawU_GoQ,2017-09-18,5otGRDSFEu4iYGonpPwA6g,4,ZBllYKrFzaI0I7v6Wl26Wg
117357,BY0o4pOtNPKyTklTFXDJpg,2017-04-27,N2Zad3p9y7rngw4sniS17g,4,ZBllYKrFzaI0I7v6Wl26Wg
117566,2i0dDzxLuQQAwzxDZVR-1g,2017-01-22,AKYyCiqaZ2S8WrdoH99f4g,2,U_9K2Eo5uh0z1tKBaIlkMA
117641,QJf992yAgUpNeFMuTTPQ1A,2017-09-02,SAtIDXK3ItIFnejP9hYJpA,5,-CqA5Sj0q2NNXpXht_0bfg
117686,P8NV_z-dWmUbs3LZ7Jr5aA,2017-06-03,lMIhYN0Jo54pM0jIukPXRw,2,2FVM5poUNMn3vYNA9L_hgw
117691,WKcVegcUjAld1S737a_QHw,2017-04-08,_OlYkACVO95f7RUnRufRXg,5,2FVM5poUNMn3vYNA9L_hgw
117693,1vqFEbZ4xUsHAbiHmPzuhw,2017-08-21,Y5sRCtW8QH4RLWC0jrL9qg,4,MKibuFMkiokF_U8uoQX-Qg
117716,tOl5TmyPIedIfjxN6jASTQ,2017-05-01,zMraVrfz-afowtzadlyyoQ,5,Bpd5pQZQkjMwbaX1QiyVig
117876,yG2PdMFn6y3QDw4Uq4b5lg,2017-07-04,iWm19VQnhh388d5vySTbmQ,4,m7z-tX6XDZ27xGhGjnI21w
117979,2i0dDzxLuQQAwzxDZVR-1g,2017-02-14,gU5vGi2WJunxtjyVn6WEcw,3,m7z-tX6XDZ27xGhGjnI21w
118143,0yr2L_2CVaLV9SLIGWngPA,2017-10-28,VoUL52qbpo-Flp-jqUFBNg,4,eEgeuz6Gg12HZkFZTfbb8A
118147,ryEwIARbKHvb0lCkAam8dQ,2017-11-27,i98Ok3nlnvvfwUPu80v9wg,3,eEgeuz6Gg12HZkFZTfbb8A
118157,NLaK58WvlNQdUunSIkt-jA,2017-10-28,goAUtPh0XaZ66l5m5F0mVg,3,eEgeuz6Gg12HZkFZTfbb8A
118340,XdbALxZ0obqkAfqwR3m8zg,2017-01-14,vhCCi8zAvh41DTAmn8kKSQ,2,SBvYJxakClmX0buVV-JzOQ
118424,3sQE0SPnN-OU0p_II8idRg,2017-04-08,kDPWcbo857wqoVV3BuBRQg,3,ZXae3RfkH1LnKX0UjXNj3Q
118439,4gCyDvrUAGGHgb55Zjsh3g,2017-07-14,pF4fl97qBZ2D-2MlD3b9JQ,5,ZXae3RfkH1LnKX0UjXNj3Q
118536,ZWd4vJSgHg1nk9BV9A2IUg,2017-02-24,chM31dBhGDR0XN6sczz_aA,5,pWLX4RD_e6THhHxmVs7-3A
118548,vx2T3IspTj6Opxjn95xWRA,2017-08-20,sKY8Kobi2tWqyr52hNZJnA,4,9aXlFbNkNn0gpzyNlyIehw
118550,MdjIl105vqCYUGKFSUVytA,2017-08-19,4Exx_hII25LydRi4tADw_w,5,9aXlFbNkNn0gpzyNlyIehw
118961,8sQqyTN7PzxbKJ2Az4R5ig,2017-06-04,P8bqxrW4-yBAxoaRN2VyHA,5,UgNtdZxRHh_ch9pO-j4WAw
119045,SJJlpzpcL09Qdjr5MaKAWA,2017-07-22,FQ-xb_TqcP1Y9aFO30LBPg,3,2x4SFLumawQPPzYcx6v_7Q
119248,90WL2eC_jNfR1_lwGhkHFA,2017-11-11,HogMW1efhU23znQTcqO1CA,4,gS4QCL6j_umAyfJXBGAZJQ
119374,uuGEGvTJEWwUycI_03e7WQ,2017-06-24,thq7_bULQaM0LQid-F9cXQ,5,AxO-rOmP1rn5bYkZ1haFSg
119501,k8vdpo7cRgg4CtRcxYEfrw,2017-12-07,d0jaajnd7C4zuv-yOmYHoQ,4,aUhcscNphAJQlZe1R_WRow
119720,-jPgzLZNArRVIcSpx-iV_g,2017-05-19,xB53grUI83IW89s9K0R1LA,4,G8tygCWOlX0XuCZwOQBO-Q
119852,1SoRfuanThvBDYZEQSsePg,2017-09-02,F4w9K1DWMq7mzYjEOGj-Cw,1,T45CS9qASQ9BLlk7mHraVA
119969,AUZiuQpqFER4vt3aku99eA,2017-08-16,w61LoQ7W_ggP6Tbc3PYBbw,4,apI-Xdc47Ddt--LC9HRCEQ
120087,KYPgJdH0KwBIxCcoz_K08Q,2017-07-15,23gDmvQ2h4EpkqPwii88LQ,5,Nru1SdSCyNVIeskT4AQSxg
120448,nlai1j5FXlDZSw1RwvLIvw,2017-07-25,y6xstyDYAHghtV0jDX6lww,5,NY7a_sEYkSI4qxSvcyArzg
120557,2IKkooPTSW4YdrdptyBKbg,2017-03-01,Ka-A9qz6LfBUyBZWllr-BA,2,dSgBBmDWPuC7AjiJGgvPRw
121146,O2HzJXmHYeCLcOCawU_GoQ,2017-08-20,79hXNw2QoIX5xxmdNFXteg,5,8HCEPF0IflyB690Q745fKg
121147,4Jscimulh38Rq2hOgjb2Hg,2017-12-13,sFryiFDaZKpG224_NG0JlQ,5,8HCEPF0IflyB690Q745fKg
121198,5tQSJ2sed3Ln-1S1rbIFoQ,2017-05-21,3u9Vdpt9X0V-UBj5S3HXNQ,5,03wDyxwTQyhvdOdHXie0YQ
121199,BY0o4pOtNPKyTklTFXDJpg,2017-05-21,NhEzzVkMnLSibkw084D_Uw,5,03wDyxwTQyhvdOdHXie0YQ
121201,azsyGov8GFJswGxcqIn71g,2017-05-21,OXtjpJQEsHzaisLtNxD3Ig,3,03wDyxwTQyhvdOdHXie0YQ
121202,7cMnc_zSPenfSQa9_199CA,2017-05-21,9m5mw5PtXjDoepRYokN7SA,4,03wDyxwTQyhvdOdHXie0YQ
121291,HkHTdTvzbn-bmeQv_-2u0Q,2017-11-29,xd3PDvgK_Hvt5R24w5cyVQ,4,f9w3rR7chbZESI-eqV0pbg
121388,u6ylhDrUV1v6g5Aex8rebw,2017-10-20,Bzfgf1A6-UzmjXNxL0KsYA,5,fXShtMp5dCo9j9LqsSdRKA
121451,ZDDzKXN_JXe7694zePRuTQ,2017-06-22,C-PXyFJIJPNU2BQiIREpzg,3,ZBllYKrFzaI0I7v6Wl26Wg
121452,8XVAcOZ02IGTQE-pvKhXXw,2017-10-30,Z7ZIk3nM0MikBJqfcFPxFQ,5,ZBllYKrFzaI0I7v6Wl26Wg
121535,TgcjQfl1E9DE-SjDVOUDJQ,2017-03-22,SPmSGjXmvG_Ji6WWnH8lDw,1,F0BFl-eZcc1O3rl7RxSykA
121628,N_2yEZ41g9zDW_gWArFiHw,2017-04-30,MAqb-FSYK4UOyzToFAOk6w,4,yMWyjnmvSCOvr-KCBASkpw
121836,IE1lzZvdD9UnGeB1kXjuOQ,2017-03-19,OHx6bsS8fjAdOLVqlzC8AA,1,oXx0uom8UJi1-HKqvt7izA
121862,pzIXxUDaYVUFwDq6dUf1bQ,2017-04-12,pvw4ZJf31eJKTR3-oGMpig,5,PzFuVjgboYqai1QN8lj4JQ
121919,S0kSNTst3TRWn3NbE0eGSA,2017-09-11,-_hwMEzEi2Rp_7FWPQ_ZwQ,5,MdjsjgFRXf1g5nIxSL-1zQ
121990,jcvRqcxSw0QcP0ahDVV7rA,2017-11-19,o2xeJ1RuujzuwlzjUJv43g,5,eEgeuz6Gg12HZkFZTfbb8A
121992,9AEmY0f_QMmueXQoKsQfKw,2017-12-24,BDRXjV0J5thvwqQvPXs66w,5,eEgeuz6Gg12HZkFZTfbb8A
122506,_wCUBd26Vg7NupNLCP_wRg,2017-01-23,RNVrRfYp31XZs7bDdUHorQ,5,OO7Wem2HENT1ONDqOGB3Jw
122507,0sPOBQHlVvuhO1h-1p1ccQ,2017-02-07,PFQe7I17lXA8Zk-Yo1am6w,4,OO7Wem2HENT1ONDqOGB3Jw
122862,p1ohbPwI1QfjHQ2zRup5OA,2017-04-16,sGRWJ9ui---QzWTWtwq6Rw,5,oB3wpo7g5Gev99aZRVei2A
122864,N_2yEZ41g9zDW_gWArFiHw,2017-03-05,wu271doDkJXtb7htF-svgw,4,WvYawHnqCKjNA78DP8eJng
122879,mUUTJY9_BqmAYxypHiqWrw,2017-10-20,8WbErhjaHZcEopkqXc-_qg,5,y18rqh3yvtMMoJqiCYB4AQ
123112,N_2yEZ41g9zDW_gWArFiHw,2017-02-26,h9PB1o-NrpUBVe3vG1RPWA,2,RuWJiPEVUvlJb3TZ2zSdfA
123119,MzEH3h8meWt7fW146U7y0g,2017-04-02,BKNyKu-ebLnuoB_5zemI3A,5,RuWJiPEVUvlJb3TZ2zSdfA
123127,vx2T3IspTj6Opxjn95xWRA,2017-11-05,b3dKore0IFF7qHB1aQoozw,4,RuWJiPEVUvlJb3TZ2zSdfA
123129,_l3nxDFpmLUMxCQrz1LfBQ,2017-04-02,DbZlIC5yiLeapAK8gXCJ_w,2,RuWJiPEVUvlJb3TZ2zSdfA
123135,AED5R0yXVzJvWAGEqWBG4A,2017-04-02,Ejh4c2EzHo7lkFtxjcIHMg,4,RuWJiPEVUvlJb3TZ2zSdfA
123146,He_4k_w_8bjWnoepahS2zw,2017-03-05,y2Bg8LnyXljVTGD1xUGKqA,3,wuWohb-55t8Ui001A6vDSg
123177,pks_z0EXHrxouKLKaMq1gw,2017-02-24,j-oPKF_gig9DWpKIW0LHLA,2,E4kpGzFRVtcdqlsEVKnnjQ
123240,AED5R0yXVzJvWAGEqWBG4A,2017-04-22,TehAVCOXXxMOHk-vMpZu8w,4,7_WH3z_ZJM3c3R8kupZ8aA
123321,cmzL5S9QOjeiU3YzopM3JA,2017-08-08,YcDjLsN_Rqpme5QT2mFMdQ,4,FSuV2GkFECZ3FPLd-cPjiQ
123461,cQK9M2JAwETQnnBoYyua5A,2017-03-10,xCZrCeELg5nnBtRwinzKSg,4,H-znMpBeJh4bL2saP3hcmw
123617,E0djzqBHz923hwj-MJFO6Q,2017-01-08,uIlgMcVCzAmoEMA1eAE3rg,5,EdDmKiz6V89g6Dws9I4AKA
124018,R3iom4lNTG-9A6qczf6V8w,2017-12-15,O0_5DR_qplbNK31gbvexIQ,5,A7XpQfzMW3cL1WvHbdXOIA
124256,ZUZZEQ61ZD826C65SZLAQQ,2017-12-21,2VQa7oUZafEBBEMk_1VUCg,5,KQm9OgdujLZiMRTksmj83w
124725,2i0dDzxLuQQAwzxDZVR-1g,2017-04-20,6WPsM-JDjRxRxHC9TadrWA,3,b_akRD5zCY1rKckETyttDw
124841,HkHTdTvzbn-bmeQv_-2u0Q,2017-06-29,DVBNIEP2r1tpNgM93lKfQQ,4,i1Z3NOdcuY-JuP2fJEsQbA
124843,VA95qAV2PRH9gtTi2Vfv4Q,2017-03-19,zLBvcU56f7j5SQZq1N_aKA,5,i1Z3NOdcuY-JuP2fJEsQbA
125067,YkdEIDQkn7osX5xW584WMw,2017-05-10,K4-f4g2NDAF4hecaCHj5Rw,4,ldbQ6iN7PYZl-1YCATvUSQ
125069,cfT6rmhWvUnbEqfKXhwxYw,2017-06-02,ZLqXlYP_lipXuu4l9NfEFg,4,ldbQ6iN7PYZl-1YCATvUSQ
125075,vx2T3IspTj6Opxjn95xWRA,2017-05-10,tv0U2XePARalBv--CN8Sfw,3,ldbQ6iN7PYZl-1YCATvUSQ
125085,Db7rYJ8iDo-oE1Ich5Vxdw,2017-05-10,1fIRr3BcDBXZcXGWJgSW9A,4,ldbQ6iN7PYZl-1YCATvUSQ
125166,Hza5nxnDz-MEnCG-Im6-Nw,2017-05-16,3QwszEOlXAPJh69piVViYA,4,rg10DLiVTFzFKM3tuBMLEw
125212,TpwCjlKsdYjLsvlYhKGt4g,2017-09-19,bPWmUx7IV0NnxYOV9T2LDA,4,YdUjosa2Pmw1SF7Rgg9hZQ
125214,20Auw3bgQLhYUwQyQz9MxA,2017-09-09,MehYO2wLw2rW6RFJRPGlLw,4,YdUjosa2Pmw1SF7Rgg9hZQ
125694,Db7rYJ8iDo-oE1Ich5Vxdw,2017-02-05,5zJ0cssR-i6mf53fvJRA8A,4,7_WH3z_ZJM3c3R8kupZ8aA
126045,YHXczxm4W3BkGT-z7vZBBw,2017-09-12,FLZ2X4TgWRpj04mJ1I37Jg,4,8HCEPF0IflyB690Q745fKg
126445,HkHTdTvzbn-bmeQv_-2u0Q,2017-01-03,J4YME18f6IUPEKP13g85fw,4,bNQeb2C0NZSE3U2ScMuVoA
126654,CztDemHy1q1f2R3VV9jmvA,2017-10-14,r26zW-fLOzT_UYr8OBSInQ,5,0Vn0HxrePUeehQAODnDEsQ
126673,GHUHWAaVjKDn74r50EKKMA,2017-02-28,8keZLUfixK6zuCYAWeyvKg,5,q6raPzJPJxvzTC6OjF5JfQ
126824,ryEwIARbKHvb0lCkAam8dQ,2017-12-23,VWlydFV1ql7NAWhmjS4oJg,1,ExtqMQ1tX2HIwh6hFVt_Dw
126975,211CZ8QL7SrdW2UGMgHEUQ,2017-03-22,r2P32fg-_vYEqDgpdGyPUg,5,XxSL1d4rrjuwlOi0iwaN9Q
127338,1pE3hc4Y13X2wCjhhi1e-g,2017-02-09,gFt9bbDAnuMY-ayRECwdoA,4,8EO5gYK2Jl6nhXzGRk_DKQ
127640,lvN0O3DRaO10KXGWCEZFbw,2017-09-02,JTDlvv7kAdMAGUdzzGA7gA,5,321wXb8RbL4clnW0a1w2mQ
127840,mXvWf2_sXWNaLRsBo4O5Eg,2017-11-11,0nQS0I728nEZBcQ9N5X8lw,5,ejOeU7d0kW6jejLcMtCaQw
127884,Tyid4017KYwSLNH4iU-Y7A,2017-05-20,492PMvx-a0LuhnK3e54QLg,4,qzBhpzb4yYQoGRrw54OacA
127923,FBd6q_qzEFixvhV3KdzvJw,2017-03-30,ZepMJ0FxKU4dye88Szuc4g,5,cHkgK843MiT0LijhyMSYNw
127927,N_2yEZ41g9zDW_gWArFiHw,2017-07-15,xo0eq4HN6Rr41EKfpwBjLw,3,KNF0sbXc8QroeiL9Pzwjqg
127933,EyxQNX6e5V6ggOWnvQyqWg,2017-07-15,D1YzbsEDWCHvinsV5sU7Jw,4,KNF0sbXc8QroeiL9Pzwjqg
128118,GHUHWAaVjKDn74r50EKKMA,2017-05-02,m8oXVnah_lPl35zVPHlyrg,2,Au2Xa-y-NOSCAiv0Pl7gig
128196,1gBBumY1aO5x4ybRYWRacA,2017-07-29,PS_7QV1WKy0zNrnyTK2Xog,1,vhgcXQwXEFF1pNgLWTlQ0g
128610,OURoudNtFXyd7RTtl5ASKg,2017-08-13,AvoUNuIqa-1W1q3C2YxHbw,5,-8QPEQHpqJil0Sbjsgp1MQ
128726,AUZiuQpqFER4vt3aku99eA,2017-08-06,Z1uzlQhrLJZMIWv15HHeFA,5,YmhHZauEWHOIpnIXq2Jy6Q
129006,gc8ngjYYwsgrAC3Y2SFymA,2017-04-08,J_siTK-C0r_3vWZSUEz8YA,5,p_J6wa1IsAkIkwqhTGpJsg
129327,qATMIRHzsCQv2WLfb3L5FQ,2017-08-25,OfCZM9rlQ5WKa3-Vn-2NTg,5,nY1Rl_0LE1dvwtHcreIgjA
129533,HkHTdTvzbn-bmeQv_-2u0Q,2017-12-12,r-lwtz90NwC0mBHLbUdlCw,3,ZQYQfc3fGNDTKaLT6UG60w
129823,wcpS12gLfPz-z11BVhL6jQ,2017-12-29,8zainZUwDm0Wcc3Kk83NRg,5,GKNC5QJTb9_FTC3z3aAdRw
129844,yGDiAVoQB8LX3OsJ4e2I0A,2017-05-20,t9iWPgFxmBVr4Ce1Kh8aWg,5,83Rn3gax9f09AVCy-_pMNg
129950,tIvDO_1WNbb6UAifErQ-Ug,2017-01-15,lWi-fuNSefhFrmPVe0gHyA,5,RzFspSNp5l1jXDONBJTYEA
130097,i7ZAS41Y-_zlY5kTVJ2dCw,2017-04-03,lHMwbs_RMRH8zxHgqjoB_Q,2,js2Jy7YMFNCyhJhGoV4Rcg
130706,Fav36DcwmN3M69XR5bOLVg,2017-12-16,-a7XR8PC_b8tWcqx4Yx6gA,2,w3ibf2gmQYkTpoZWy4JADw
130896,fCaytcVvHe5kLA9cE8xBoA,2017-06-28,3sP3ZQ1T6vzHhseDY0ypqg,4,vip_-l5LZeUXAcna9mxAHA
130897,l1SGwoX-qkd17XUNkrvskQ,2017-03-17,faqA4YpD7OUzwOWhsWCWGQ,3,vip_-l5LZeUXAcna9mxAHA
130898,rxDQ7nTJifil7iHSdGxxSg,2017-03-17,-WZhHwdDBU2jAM4SHhKmQw,3,vip_-l5LZeUXAcna9mxAHA
130899,V3hRG0JLX5kVkmKpTykBVQ,2017-01-31,L1GUYmLPZ-MCzQxaBiSryQ,4,vip_-l5LZeUXAcna9mxAHA
130990,vecgLcPg4ba-DdP6C_p_RA,2017-05-28,4_faSxcA2kx6orR29Bp9uw,4,eNF1jV-XH4-IvyrYsL4VwQ
130994,wcpS12gLfPz-z11BVhL6jQ,2017-09-25,Sa_eEnIOHfgmx5cxepdA9w,4,eNF1jV-XH4-IvyrYsL4VwQ
131070,YIf8UeObm5WR-bQRwdu3Bg,2017-06-29,Cx0DIR3PJlOYL6LOBD1Pjg,5,YOOsYiXGEtGFX_wSeZNcww
131405,4Jscimulh38Rq2hOgjb2Hg,2017-06-01,OWY5nzm2rCFDlwk5xGGDbg,5,JoSXUbsreEEUBfaPoA3ORA
131616,u5FaT53p0rqRr9CI8an5RA,2017-07-23,HOnNEPvkslLVGP8-36htCA,5,yk_2NPQwRHFwBeB6s4ktUA
131643,mU4EnLW8Z6GRvA93HSwInQ,2017-09-18,iMgzvQZejlhSl9WMyj90HQ,5,DS63EolzeDMlpL8TcYI77w
131738,cWPTOM_o5toaXpq0gNxD7Q,2017-09-07,P4uSMcj4aR1qtDh9VXtYUA,4,jG7130OQWiftvHhtyabsog
131837,SVYL3xzJTXcFg-oCGpgzZg,2017-07-24,ZqTbRlxZQoYAslYljBGnJA,4,Jb13QyXGi0zD4ZtSTBQwpQ
131845,slc54YlLNLVx-fRvoSqw4w,2017-06-04,XKiBB5KeAtmF-72xHT25PQ,3,Jb13QyXGi0zD4ZtSTBQwpQ
131852,SJJlpzpcL09Qdjr5MaKAWA,2017-08-12,9EZP-JxUvNy4J82lq7jchw,3,Jb13QyXGi0zD4ZtSTBQwpQ
132094,cWPTOM_o5toaXpq0gNxD7Q,2017-09-03,J8ZtCKWokIuTP_MCQqSC5A,5,LpeGclaz2NlIZj1_NPHUJA
132312,c6f8wBjPLDzyubEBqgcMnw,2017-11-06,hli-L6vNg6VSxGe4EqqGAw,5,FO-WF4ixw6QNGi_0QWRfAg
132334,2X5uvvp4ljxds7QlDF3EQg,2017-01-01,oiVpGIMJSuXLmSsh7wCrwg,5,nLC9FIoteoO0uvnN1YJIwg
132644,pzIXxUDaYVUFwDq6dUf1bQ,2017-06-20,ZNmH1OR4stP5wf7FIs2s8g,5,_fHf-tavgbt1UpjQiYlczw
132766,nJBwEYaulNXHPAUP0OBRtg,2017-04-20,5NGloA3MXbF0xeZlma3dZw,5,uoeENUO7Bkw5OwO_KHV-Rg
132769,EyxQNX6e5V6ggOWnvQyqWg,2017-02-11,AW8kHUiKxydoTUKNP-tjXg,5,uoeENUO7Bkw5OwO_KHV-Rg
132814,fE-dFRyFWP4ZiijhCEMxIg,2017-12-19,MlPA50QzbeCpXkvXygc7HQ,4,a-hfrSiaE1jQmJz9k8Fwgg
132914,7HN_DGWi4E76cP7aR-YbPw,2017-05-29,jma9WOrdJJkfCpl1cDr3pg,1,tSzuWiSJyhr3lKgLBsI-jQ
133752,bD5sbDj_lMYnyUpbG3xm3Q,2017-11-28,qWxNri8jJ1hq50AQz_Q_Tg,4,jnB_saJqNfOmVoCWquhAzg
133986,DAfWBoWNe_B5_lJAfYH5KQ,2017-12-27,d1vT0qEMHeokujktIwrX4Q,2,b1vlN-jxImqn9KKnpRAk_g
134120,-UBoEaluaCReqxLRiAxVPg,2017-01-16,AHzD71eQrFOHbX9yuLVZRA,3,mLeMygUVo3j-RgP5XJQi8Q
134122,ryEwIARbKHvb0lCkAam8dQ,2017-11-21,-zdWxdfAeACDPrmyv8NDUg,3,mLeMygUVo3j-RgP5XJQi8Q
134125,Q7rrhu3FJxTASTo46pT9vA,2017-02-19,uEMHnJN-TUnY6GW6WslleQ,3,mLeMygUVo3j-RgP5XJQi8Q
